개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,데이터갱신시점,도로명주소,사무소전화번호,사업장전화번호,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
4140000,1998414000906500001,1998-05-22,폐업,2011-06-09,,,,,,케이케이엔씨영농조합법인,I,2025-12-15 16:15:28,경기도 연천군 백학면 청정로 100,031-835-1091,,폐업,03,03,0318351091,192851.884912384    ,499193.552639532    ,경기도 연천군 백학면 노곡리 659번지 1   호,2011-06-13 09:49:19
4140000,2001414000906500001,2001-10-10,영업/정상,,,,,486-852,,연천계량소,I,2025-12-15 16:15:28,경기도 연천군 청산면 청신로 108,031-0835-5111,,영업중,01,01,03108355111,206105.945310362    ,497945.871960659    ,경기도 연천군 청산면 초성리 456번지 1호,2016-06-09 11:31:45
4140000,2015414004806500002,2015-12-31,폐업,2020-11-27,,,,,11045,영기농장,I,2025-12-15 16:15:28,경기도 연천군 미산면 마유로 254,,,폐업,03,03,,198365.244813978    ,505382.12763123     ,,2020-11-30 10:48:25
4160000,1999416006606501040,1999-12-03,영업/정상,,,,,477-805,,성광계기,I,2025-12-15 16:15:28,경기도 가평군 가평읍 가화로 90,,,영업중,01,01,,245244.716968743    ,480703.06230183     ,경기도 가평군 가평읍 읍내리 475번지 34호,2018-03-22 09:26:34
4160000,2000416000006500001,1997-02-27,영업/정상,,,,,,,가평보·명 축산계,I,2025-12-15 16:15:28,,035-6582-7958,,영업중,01,01,03565827958,,,경기도 가평군 외서면 상천리 205번지   ,1997-02-27 00:00:00
4160000,2000416000006500002,1999-12-09,영업/정상,,,,,,,대한양계협회 가평육계분회,I,2025-12-15 16:15:28,,035-6584-3218,,영업중,01,01,03565843218,243097.969594571    ,463354.923444963    ,경기도 가평군 설악면 신천리 345번지   ,1999-12-09 00:00:00
4160000,2001416000706500001,2001-02-07,영업/정상,,,,,,,가평 보.명축산계,I,2025-12-15 16:15:28,,,,영업중,01,01,,,,경기도 가평군 가평읍 경반리 216-2번지   ,2001-02-07 00:00:00
4160000,2001416000706500000,2001-02-07,영업/정상,,,,,,,가평 보.명축산계,I,2025-12-15 16:15:28,,,,영업중,01,01,,,,경기도 가평군 가평읍 경반리 216-2번지   ,2001-02-07 00:00:00
4170000,1989417001206500001,1989-10-10,영업/정상,,,,,,,양평계량증명업소,I,2025-12-15 16:15:28,경기도 양평군 양평읍 경강로 1657,031-772-4746,,영업중,01,01,0317724746,241152.535586568    ,444794.679907056    ,경기도 양평군 양평읍 오빈리 353번지 2호,2020-05-25 10:35:05
4170000,1996417001206500001,1996-02-06,영업/정상,,,,,,,옥현전자계량소,I,2025-12-15 16:15:28,경기도 양평군 지평면 지평로 742,031-771-5175,,영업중,01,01,0317715175,255022.958894762    ,438548.662970133    ,경기도 양평군 지평면 옥현리 527번지 3  호,2012-07-11 15:00:51
4170000,2005417008306500001,2005-11-07,영업/정상,,,,,,,평화계량증명업소,I,2025-12-15 16:15:28,경기도 양평군 청운면 경강로 4091,031-771-5125,,영업중,01,01,0317715125,261468.164658831    ,449215.806717439    ,경기도 양평군 청운면 비룡리 56-6번지,2011-12-19 15:11:30
4170000,2001417001206500001,2001-02-16,폐업,,,,,,,현신계량공사,I,2025-12-15 16:15:28,,,,폐업,03,03,,,,경기도 양평군 양평읍 창대리 537-16번지,2011-12-19 15:01:51
4181000,2009418016606500001,2009-08-28,폐업,2020-04-28,,,,200-161,,춘천철원축협바이오사료공장,I,2025-12-15 16:15:28,강원특별자치도 춘천시 후석로462번길 11 (후평동),,,폐업,03,03,,265202.32588348     ,487913.418974024    ,강원특별자치도 춘천시 후평1동 623번지 39호,2020-05-22 15:48:43
4181000,2000418001606500005,1987-04-01,폐업,2013-12-27,,,,,,강원계량,I,2025-12-15 16:15:28,,033-253-4048,,폐업,03,03,0332534048,,,강원특별자치도 춘천시 효자동 684-7번지,2013-12-27 15:31:19
4181000,2000418001606500003,1996-07-01,폐업,2013-12-27,,,,,,근화계량,I,2025-12-15 16:15:28,,033-251-0225,,폐업,03,03,0332510225,,,강원특별자치도 춘천시 근화동 790-6번지,2013-12-27 15:35:55
4181000,1996418001606500001,1996-07-16,폐업,2018-05-29,,,,,,근화계량소,I,2025-12-15 16:15:28,강원특별자치도 춘천시 영서로 2622 (근화동),033-251-3225,,폐업,03,03,0332513225,263274.107635603    ,487846.091437692    ,강원특별자치도 춘천시 근화동 790-6번지,2018-12-18 16:25:15
4181000,2025418108106500001,2025-02-18,영업/정상,,,,,,24465,화성개발주식회사,I,2025-12-15 16:15:28,강원특별자치도 춘천시 남산면 한치로 432,033-261-9361,,영업중,01,01,0332619361,259457.325002021    ,475722.078331178    ,,2025-02-27 14:46:32
4181000,2023418108106500001,2023-12-19,영업/정상,,,,,,24412,증리공인계량소,I,2025-12-15 16:15:28,"강원특별자치도 춘천시 신동면 김유정로 1593, (A-2호)",033-264-9012,,영업중,01,01,0332649012,263882.956982464    ,481125.469393554    ,,2023-12-20 13:53:36
4181000,2023418039206500001,2023-02-17,영업/정상,,,,,,24410,(주) 녹색산업,I,2025-12-15 16:15:28,강원특별자치도 춘천시 동산면 종자리로 560,033-262-9380,,영업중,01,01,0332629380,267276.946680783    ,473830.990212459    ,,2023-12-19 08:54:28
4181000,2022418034906500001,2022-07-04,영업/정상,,,,,,24205,춘천모아자원,I,2025-12-15 16:15:28,강원특별자치도 춘천시 신북읍 신북로 80,,,영업중,01,01,,266052.519085925    ,492467.713401628    ,강원특별자치도 춘천시 신북읍 율문리 656,2022-07-05 09:08:36
4181000,2021418034906500004,2021-12-27,영업/정상,,,,,,24411,주식회사 춘일실업,I,2025-12-15 16:15:28,강원특별자치도 춘천시 신동면 경춘로 1934,033-241-0232,,영업중,01,01,0332410232,262448.013529005    ,480788.532546769    ,,2022-01-03 16:04:37
4181000,2021418034906500002,2021-01-27,영업/정상,,,,,,24465,덕호산업주식회사,I,2025-12-15 16:15:28,강원특별자치도 춘천시 남산면 한치로 343,,,영업중,01,01,,258609.008082864    ,475604.755593434    ,,2021-01-29 11:03:19
4181000,2021418034906500001,2021-01-27,영업/정상,,,,,,24411,(주) 강토개발,I,2025-12-15 16:15:28,강원특별자치도 춘천시 신동면 한치로 497,,,영업중,01,01,,259692.000138683    ,475942.141880623    ,,2023-02-04 15:15:57
4181000,2018418027706500001,2018-06-05,폐업,2018-09-07,,,,200-130,,가나공인계량소,I,2025-12-15 16:15:28,강원특별자치도 춘천시 영서로 2622 (근화동),033-242-5677,,폐업,03,03,0332425677,263274.107635603    ,487846.091437692    ,강원특별자치도 춘천시 근화동 790번지 6호,2018-09-10 11:04:00
4181000,2017418028606500001,2017-03-23,영업/정상,,,,,,24210,천지상사,I,2025-12-15 16:15:28,강원특별자치도 춘천시 동면 소양강로 349,033-255-3894,,영업중,01,01,0332553894,265842.485515542    ,490817.445962822    ,,2017-04-10 10:34:22
4181000,2017418027906500001,2017-01-19,영업/정상,,,,,,24408,춘천계량증명업소,I,2025-12-15 16:15:28,강원특별자치도 춘천시 동내면 순환대로 645,033-243-5677,,영업중,01,01,0332435677,267089.708777736    ,482306.995856385    ,,2017-01-19 15:03:20
4181000,2018418027706500002,2018-09-11,영업/정상,,,,,,24244,소양강 자원,I,2025-12-15 16:15:28,강원특별자치도 춘천시 영서로 2622 (근화동),,,영업중,01,01,,263274.107635603    ,487846.091437692    ,강원특별자치도 춘천시 근화동 790번지 6호,2021-08-09 11:48:20
4191000,2018419024106500001,2018-08-16,영업/정상,,,,,,26365,진운계량증명업소,I,2025-12-15 16:15:28,강원특별자치도 원주시 문막읍 원문로 1320,033-748-0027,,영업중,01,01,0337480027,275285.835360018    ,425851.762907573    ,강원특별자치도 원주시 문막읍 동화리 371번지 10호,2018-08-16 16:28:04
4191000,2019419024106500001,2019-04-16,영업/정상,,,,,,26500,(주)엘케이스톤,I,2025-12-15 16:15:28,강원특별자치도 원주시 귀래면 귀운길 117,033-766-5300,,영업중,01,01,0337665300,278141.825228576    ,413598.530374012    ,,2021-07-12 11:03:18
4191000,2020419024106500001,2020-03-22,영업/정상,,,,,,26500,주식회사 듀네스,I,2025-12-15 16:15:28,강원특별자치도 원주시 귀래면 고청길 102-74,033-766-6660,,영업중,01,01,0337666660,277616.387334629    ,414328.548791051    ,강원특별자치도 원주시 귀래면 귀래리 산 48번지,2023-04-17 12:28:47
4191000,2020419024106500002,2020-06-08,영업/정상,,,,,,26311,강원공인계량소 레카,I,2025-12-15 16:15:28,강원특별자치도 원주시 북원로 2807 (태장동),033-734-7511,,영업중,01,01,0337347511,284067.205854506    ,432877.070051975    ,강원특별자치도 원주시 태장동 2169번지,2020-06-08 13:13:33
4191000,2021419031706500001,2021-01-20,영업/정상,,,,,,26362,문막농협 공단 클린주유소,I,2025-12-15 16:15:28,강원특별자치도 원주시 문막읍 원문로 2075,033-734-5182,,영업중,01,01,0337345182,271065.384183199    ,422403.057025097    ,,2023-04-26 10:49:25
4191000,2021419031706500002,2021-06-10,영업/정상,,,,,,,동우산업,I,2025-12-15 16:15:28,,,,영업중,01,01,,271499.385791139    ,422509.954843839    ,강원특별자치도 원주시 문막읍 취병리 22-5,2021-06-10 18:21:18
4191000,2023419100606500003,2023-09-03,영업/정상,,,,,,26318,철거재활용환경,I,2025-12-15 16:15:28,강원특별자치도 원주시 흥양로 138 (태장동),033-745-2304,,영업중,01,01,0337452304,285179.204609078    ,431687.70806859     ,강원특별자치도 원주시 태장동 374-10,2023-09-04 16:41:53
4191000,2025419100606500001,2025-05-14,영업/정상,,,,,,26361,문막공인계량소,I,2025-12-15 16:15:28,강원특별자치도 원주시 문막읍 원문로 2130,,,영업중,01,01,,270655.044565305    ,422254.212198229    ,강원특별자치도 원주시 문막읍 반계리 84-1,2025-05-16 10:16:27
4191000,1980419011506500001,1980-05-15,영업/정상,,,,,,,영일계기사,I,2025-12-15 16:15:28,,033-743-0654,,영업중,01,01,0337430654,,,강원특별자치도 원주시 학성동 361번지 22  호   ,1980-05-15 00:00:00
4191000,1989419011506500002,1989-01-12,영업/정상,,,,,,,영서계기사,I,2025-12-15 16:15:28,강원특별자치도 원주시 북원로2425번길 3 (우산동),033-742-7830,,영업중,01,01,0337427830,283148.531775201    ,429188.451149426    ,강원특별자치도 원주시 우산동 127번지 70  호,2011-12-22 14:14:11
4191000,1991419004506500006,1991-11-09,영업/정상,,,2017-12-27,2017-11-29,,26377,만종계량증명업소,I,2025-12-15 16:15:28,강원특별자치도 원주시 호저면 원문로 625,033-747-2672,,영업중,01,01,0337472672,279684.498104319    ,428360.634890466    ,강원특별자치도 원주시 호저면 만종리 605번지 6호,2017-11-29 10:43:44
4191000,1992419004506500004,1992-09-26,영업/정상,,,,,,26337,안동계량증명업소,I,2025-12-15 16:15:28,강원특별자치도 원주시 북원로 2573 (우산동),033-744-1493,,영업중,01,01,0337441493,283442.150389607    ,430630.020158863    ,강원특별자치도 원주시 우산동 69번지 1호,2018-06-25 11:20:46
4191000,1996419004506500007,1996-05-30,영업/정상,,,,,220-805,,문막계량증명업소,I,2025-12-15 16:15:28,,033-732-1147,,영업중,01,01,0337321147,,,강원특별자치도 원주시 문막읍 반계리 1번지 2호,2008-11-03 14:46:14
4191000,2004419011506500001,2004-01-14,영업/정상,,,,,,,국민공인계량소,I,2025-12-15 16:15:28,강원특별자치도 원주시 문막읍 원문로 2035,033-735-8787,,영업중,01,01,0337358787,271292.62615448     ,422578.88423503     ,강원특별자치도 원주시 문막읍 취병리 924번지 3호,2011-12-22 13:41:55
4191000,2012419020306500002,2012-12-18,영업/정상,,,,,220-805,26361,현대공인계량소,I,2025-12-15 16:15:28,강원특별자치도 원주시 문막읍 작백동길 71,033-0731-0011,,영업중,01,01,03307310011,270766.400095131    ,422313.075197398    ,강원특별자치도 원주시 문막읍 반계리 83번지 3호,2018-06-15 11:47:10
4191000,2016419024106500002,2016-01-12,영업/정상,,,,,,26496,(주)경기개발,I,2025-12-15 16:15:28,강원특별자치도 원주시 귀래면 방아실길 51,033-731-5871,,영업중,01,01,0337315871,275435.404669551    ,414123.043906552    ,,2016-01-14 09:05:25
4191000,1977419004506500001,1977-01-05,폐업,,,,,,,동국계량소,I,2025-12-15 16:15:28,강원특별자치도 원주시 북원로 2535 (우산동),033-743-0354,,폐업,03,03,0337430354,283281.334269986    ,430267.774367078    ,강원특별자치도 원주시 우산동 75번지 2 호,2011-12-22 14:20:08
4191000,1985419004506500002,1985-02-28,폐업,,,,,,,원주계량소,I,2025-12-15 16:15:28,강원특별자치도 원주시 북원로 2650 (태장동),033-742-2671,,폐업,03,03,0337422671,283794.750281978    ,431297.316409432    ,강원특별자치도 원주시 태장동 1402번지,2011-12-22 14:16:49
4191000,1998419004506500009,1998-08-24,폐업,,,,,220-822,,광터계량소,I,2025-12-15 16:15:28,강원특별자치도 원주시 지정면 보통로 559,033-747-8590,,폐업,03,03,0337478590,278514.510263276    ,427616.254783522    ,강원특별자치도 원주시 지정면 보통리 18번지 1호,2011-12-22 14:09:25
4191000,1987419004506500003,1987-11-27,폐업,2010-09-02,,,,220-963,,대한통운(주)원주지점,I,2025-12-15 16:15:28,강원특별자치도 원주시 평원로 158 (학성동),033-746-3781,,폐업,03,03,0337463781,283612.564155004    ,428851.98122388     ,강원특별자치도 원주시 학성동 357번지,2018-06-25 11:12:00
4191000,1994419004506500005,1994-05-16,폐업,2017-10-30,,,,220-121,,행운계량증명업,I,2025-12-15 16:15:28,강원특별자치도 원주시 현충로 27 (태장동),033-745-9185,,폐업,03,03,0337459185,284439.212575948    ,428871.749993301    ,강원특별자치도 원주시 태장동 796번지,2017-11-10 16:37:16
4191000,1996419004506500008,1996-08-26,폐업,2020-05-26,,,,220-962,,현대계량증명업소,I,2025-12-15 16:15:28,강원특별자치도 원주시 북원로 2870 (태장동),033-734-7511,,폐업,03,03,0337347511,284314.360601328    ,433449.084384771    ,강원특별자치도 원주시 태장동 1898번지,2020-05-26 16:25:51
4191000,2001419007906500001,2001-06-19,폐업,2008-09-12,,,,220-130,,우리우리계량증명업소,I,2025-12-15 16:15:28,강원특별자치도 원주시 우산공단길 158 (우산동),,,폐업,03,03,,283004.900895768    ,431389.651636433    ,강원특별자치도 원주시 우산동 450번지 15호,2011-12-22 13:43:17
4191000,2008419015306500001,2008-01-15,폐업,2018-06-26,,,,220-140,,(주)강원LPC공인계량증명업소,I,2025-12-15 16:15:28,강원특별자치도 원주시 저금어지길 456 (가현동),033-732-1300,,폐업,03,03,0337321300,282692.257451099    ,432485.622622449    ,강원특별자치도 원주시 가현동 438번지 3호,2018-06-27 09:38:38
4191000,2010419019006500002,2010-05-28,폐업,2019-01-24,,,,220-805,,동아산업,I,2025-12-15 16:15:28,강원특별자치도 원주시 문막읍 원문로 2130,033-734-0670,,폐업,03,03,0337340670,270655.044565305    ,422254.212198229    ,강원특별자치도 원주시 문막읍 반계리 84번지 1호,2019-03-14 16:55:14
4191000,2011419019006500001,2011-01-12,폐업,2018-06-26,,,,220-843,,(유)다자원,I,2025-12-15 16:15:28,"강원특별자치도 원주시 흥업면 승안동길 106, 1층",,,폐업,03,03,,278625.943048453    ,423999.854508315    ,강원특별자치도 원주시 흥업면 사제리 908번지,2018-06-27 09:56:57
4191000,2012419020306500001,2012-08-24,폐업,2018-06-26,,,,220-966,,경북자원,I,2025-12-15 16:15:28,강원특별자치도 원주시 현충로 23 (태장동),,,폐업,03,03,,284453.842050136    ,428844.003178111    ,강원특별자치도 원주시 태장동 796번지 6호,2018-06-27 09:39:07
4191000,2013419020306500001,2013-08-20,폐업,2020-03-03,,,,220-851,,(주)두원석재,I,2025-12-15 16:15:28,,033-766-8661,,폐업,03,03,0337668661,277616.387334629    ,414328.548791051    ,강원특별자치도 원주시 귀래면 귀래리 산 48번지,2020-03-03 16:15:17
4201000,1996420000006500001,1996-02-06,영업/정상,,,,,,,강릉계량소,I,2025-12-15 16:15:28,강원특별자치도 강릉시 율곡로 2607 (청량동),033-642-7104,,영업중,01,01,0336427104,368824.190575089    ,472930.196273103    ,강원특별자치도 강릉시 청량동 536-2번지,2012-03-22 11:22:44
4201000,2003420008506500001,1995-09-11,영업/정상,,,,,,,태양계량증명업소,I,2025-12-15 16:15:28,강원특별자치도 강릉시 연곡면 연주로 79,033-662-1587,,영업중,01,01,0336621587,361563.155715949    ,486147.681510558    ,강원특별자치도 강릉시 연곡면 영진리 288번지,2018-06-20 11:05:14
4201000,1987420000006500001,1987-08-28,폐업,2008-09-26,,,,,,연곡계량증명소,I,2025-12-15 16:15:28,,033-662-4470,,폐업,03,03,0336624470,271751.900399807    ,386178.215608215    ,충청북도 충주시 주덕읍 신양리 713번지,2008-09-26 12:14:24
4201000,1995420000006500001,1995-09-11,폐업,2008-09-26,,,,,,태양계량증명소,I,2025-12-15 16:15:28,강원특별자치도 강릉시 연곡면 연주로 79,033-662-2214,,폐업,03,03,0336622214,361563.155715949    ,486147.681510558    ,강원특별자치도 강릉시 연곡면 영진리 288번지,2008-09-26 12:21:18
4201000,1995420000006500002,1995-12-28,폐업,2008-05-26,,,,,,대일계량증명소,I,2025-12-15 16:15:28,강원특별자치도 강릉시 남구길30번길 9 (포남동),033-645-3658,,폐업,03,03,0336453658,367809.535478688    ,475463.608158164    ,강원특별자치도 강릉시 포남동 1162-8번지,2013-12-16 18:34:55
4201000,1998420000006500001,1998-11-26,폐업,2008-09-26,,,,,,강유자원계량증명소,I,2025-12-15 16:15:28,,033-644-5750,,폐업,03,03,0336445750,,,강원특별자치도 강릉시 강동면 산성우리 270-5번지,2008-09-26 12:15:12
